BasinID,YEAR,MONTH,Ppt_mm,Tavg_C
2,1956,7,185.829,6.24106
2,1956,8,140.417,5.50641
2,1956,9,153.916,3.94902
2,1956,10,66.3902,0.063277
2,1956,11,6.9537,-3.56061
2,1956,12,5.99628,-7.77474
2,1957,1,0.638816,-6.01806
2,1957,2,0.795502,-9.29059
2,1957,3,11.2552,-3.19185
2,1957,4,26.7187,0.264742
2,1957,5,126.049,1.42505
2,1957,6,161.809,3.71734
2,1957,7,133.486,7.54559
2,1957,8,114.742,6.89389
2,1957,9,111.382,4.00888
2,1957,10,31.4858,-1.64981
2,1957,11,4.97811,-3.90871
2,1957,12,0.308502,-7.63157
2,1958,1,2.44352,-7.98297
2,1958,2,1.83013,-8.43811
2,1958,3,1.77558,-1.31118
2,1958,4,41.1874,1.63516
2,1958,5,82.9591,2.67094
2,1958,6,193.129,5.88387
2,1958,7,90.3764,8.36457
2,1958,8,166.545,6.67571
2,1958,9,166.267,4.30103
2,1958,10,77.4065,-0.0950702
2,1958,11,3.12928,-4.06064
2,1958,12,1.39214,-7.27459
2,1959,1,3.9472,-8.55915
2,1959,2,10.026,-8.39912
2,1959,3,8.84502,-3.53137
2,1959,4,31.0974,0.227591
2,1959,5,85.6624,2.69245
2,1959,6,120.893,4.73528
2,1959,7,211.38,8.40226
2,1959,8,183.177,8.11285
2,1959,9,105.968,2.1498
2,1959,10,60.7308,-0.169985
2,1959,11,11.5313,-3.16719
2,1959,12,2.91314,-6.76513
2,1960,1,2.09484,-7.45006
2,1960,2,8.54977,-4.65029
2,1960,3,11.0869,-1.06151
2,1960,4,19.2939,-0.523994
2,1960,5,112.562,2.50746
2,1960,6,183.133,4.64255
2,1960,7,193.928,6.59687
2,1960,8,262.091,6.41334
2,1960,9,150.872,4.45918
2,1960,10,53.8417,0.303027
2,1960,11,13.834,-3.74667
2,1960,12,0.232167,-7.18522
2,1961,1,4.4602,-8.74989
2,1961,2,6.93913,-7.32013
2,1961,3,18.4034,-5.17032
2,1961,4,60.5966,-0.750138
2,1961,5,93.3982,2.13015
2,1961,6,201.398,6.11918
2,1961,7,256.625,8.2603
2,1961,8,278.915,8.20703
2,1961,9,107.929,4.37381
2,1961,10,55.3344,2.98352
2,1961,11,11.7891,-4.63493
2,1961,12,1.94186,-9.35275
2,1962,1,3.73286,-10.5623
2,1962,2,8.90596,-5.74611
2,1962,3,8.89255,-5.27865
2,1962,4,46.8025,0.297504
2,1962,5,109.052,1.56635
2,1962,6,105.587,4.25045
2,1962,7,283.144,7.80461
2,1962,8,193.594,5.64305
2,1962,9,132.505,3.93493
2,1962,10,67.2573,1.05963
2,1962,11,3.87538,-4.60271
2,1962,12,3.7294,-6.94551
2,1963,1,0.538942,-11.0535
2,1963,2,8.09356,-8.83085
2,1963,3,18.7994,-4.06432
2,1963,4,45.8924,0.845211
2,1963,5,89.1496,4.07083
2,1963,6,185.888,3.398
2,1963,7,218.406,6.85189
2,1963,8,211.602,6.89752
2,1963,9,163.477,6.14427
2,1963,10,62.9213,-0.846867
2,1963,11,12.0923,-5.49342
2,1963,12,3.8973,-8.76314
2,1964,1,2.61148,-9.6961
2,1964,2,16.5543,-7.99555
2,1964,3,6.33478,-3.53201
2,1964,4,32.3587,1.58272
2,1964,5,59.2377,4.22526
2,1964,6,184.114,4.03268
2,1964,7,183.459,7.72673
2,1964,8,189.918,6.60218
2,1964,9,205.596,5.20582
2,1964,10,52.4851,2.34214
2,1964,11,6.59528,-3.85502
2,1964,12,4.14425,-8.59246
2,1965,1,0.598373,-8.0067
2,1965,2,3.5245,-6.38111
2,1965,3,15.7708,-5.20915
2,1965,4,41.5104,-0.0329529
2,1965,5,54.1963,2.64125
2,1965,6,186.927,3.62849
2,1965,7,172.232,6.14402
2,1965,8,135.239,4.5336
2,1965,9,113.384,3.06755
2,1965,10,54.4997,0.222535
2,1965,11,6.37711,-5.23821
2,1965,12,2.47275,-8.10854
2,1966,1,2.34111,-7.67003
2,1966,2,6.35717,-6.14651
2,1966,3,23.7253,-2.30693
2,1966,4,51.4878,-0.19006
2,1966,5,76.0546,2.44207
2,1966,6,123.666,3.93819
2,1966,7,245,7.80933
2,1966,8,219.598,7.30235
2,1966,9,158.802,3.17708
2,1966,10,42.842,-0.140391
2,1966,11,14.6605,-4.03633
2,1966,12,5.07285,-6.5882
2,1967,1,2.85806,-8.64183
2,1967,2,5.25328,-8.07853
2,1967,3,7.03475,-3.86503
2,1967,4,30.8107,-1.1973
2,1967,5,100.623,3.7616
2,1967,6,194.423,4.37233
2,1967,7,179.253,7.45912
2,1967,8,171.689,8.44656
2,1967,9,208.235,4.14319
2,1967,10,74.8831,-0.877968
2,1967,11,9.76365,-4.81332
2,1967,12,1.91668,-8.89603
2,1968,1,6.22506,-8.84081
2,1968,2,13.5727,-10.6563
2,1968,3,20.9604,-3.72678
2,1968,4,35.3254,-0.708376
2,1968,5,98.3349,2.43818
2,1968,6,153.171,3.79193
2,1968,7,121.321,6.55275
2,1968,8,241.106,6.4357
2,1968,9,153.105,5.21835
2,1968,10,13.6801,1.20167
2,1968,11,7.87031,-2.84832
2,1968,12,0.19157,-6.47378
2,1969,1,5.08524,-7.64712
2,1969,2,1.00912,-5.41128
2,1969,3,5.23197,-1.1211
2,1969,4,35.8356,1.44144
2,1969,5,101.676,4.87329
2,1969,6,153.101,4.62371
2,1969,7,191.56,7.30122
2,1969,8,123.542,6.67609
2,1969,9,132.26,4.20213
2,1969,10,38.6917,0.748977
2,1969,11,9.32203,-4.8814
2,1969,12,0.0811518,-6.92816
2,1970,1,5.28717,-8.85751
2,1970,2,9.11239,-6.93535
2,1970,3,25.3683,-5.56375
2,1970,4,53.1072,-1.14303
2,1970,5,92.369,3.47917
2,1970,6,120.077,4.64274
2,1970,7,201.113,7.8113
2,1970,8,185.817,8.14663
2,1970,9,144.864,4.73643
2,1970,10,46.4774,-0.31546
2,1970,11,5.951,-3.25755
2,1970,12,2.31894,-6.18708
2,1971,1,4.12229,-9.02436
2,1971,2,4.89288,-6.95826
2,1971,3,3.34116,-1.81401
2,1971,4,56.7045,1.38347
2,1971,5,92.706,1.85427
2,1971,6,170.713,5.53058
2,1971,7,157.731,8.22712
2,1971,8,119.716,6.67262
2,1971,9,214.799,4.64171
2,1971,10,68.6393,0.405482
2,1971,11,3.88273,-4.364
2,1971,12,0.220691,-8.20797
2,1972,1,4.25093,-6.4523
2,1972,2,8.30219,-7.11004
2,1972,3,16.664,-1.63929
2,1972,4,33.9657,-0.711901
2,1972,5,117.537,3.8252
2,1972,6,155.992,5.58713
2,1972,7,271.428,8.13953
2,1972,8,106.208,8.32022
2,1972,9,139.889,3.35222
2,1972,10,39.3353,0.805329
2,1972,11,9.66705,-4.14321
2,1972,12,0.163518,-6.44508
2,1973,1,7.78245,-6.70239
2,1973,2,7.25108,-4.44217
2,1973,3,6.04317,-1.77169
2,1973,4,46.2561,0.848795
2,1973,5,138.678,3.17206
2,1973,6,249.252,4.62802
2,1973,7,164.023,7.3561
2,1973,8,176.288,7.43767
2,1973,9,124.1,4.56256
2,1973,10,66.8516,1.23204
2,1973,11,19.6294,-3.76571
2,1973,12,4.52356,-6.96045
2,1974,1,0.686103,-7.65257
2,1974,2,3.10418,-7.04814
2,1974,3,18.1073,-4.58013
2,1974,4,25.0101,0.00541861
2,1974,5,110.74,3.49989
2,1974,6,139.824,4.81638
2,1974,7,185.258,6.11759
2,1974,8,130.88,5.83733
2,1974,9,171.645,4.04404
2,1974,10,74.1093,2.27201
2,1974,11,7.93857,-1.94861
2,1974,12,2.42371,-6.17523
2,1975,1,6.60475,-8.1561
2,1975,2,4.03085,-5.65282
2,1975,3,20.8227,-3.21131
2,1975,4,51.8379,-0.5105
2,1975,5,66.6729,2.55307
2,1975,6,183.619,5.68295
2,1975,7,235.535,7.47777
2,1975,8,169.323,7.55867
2,1975,9,268.677,6.07995
2,1975,10,71.891,1.86272
2,1975,11,8.7847,-4.26576
2,1975,12,4.8637,-7.62809
2,1976,1,1.61574,-6.62556
2,1976,2,3.04265,-4.79483
2,1976,3,15.5414,-3.88372
2,1976,4,44.222,-0.448619
2,1976,5,156.238,1.90349
2,1976,6,147.539,4.4907
2,1976,7,186.702,5.75895
2,1976,8,217.401,7.21415
2,1976,9,158.74,3.30724
2,1976,10,64.9845,0.222626
2,1976,11,19.2284,-5.97258
2,1976,12,3.35754,-7.55775
2,1977,1,5.57626,-7.69518
2,1977,2,2.77556,-7.18216
2,1977,3,50.2561,-4.17155
2,1977,4,51.2737,-0.562947
2,1977,5,83.1519,1.70674
2,1977,6,151.63,4.8386
2,1977,7,212.441,7.21079
2,1977,8,80.7746,6.23836
2,1977,9,144.044,4.82113
2,1977,10,31.0889,-0.0420164
2,1977,11,5.87485,-6.33389
2,1977,12,4.72389,-7.83334
2,1978,1,0.669637,-8.8539
2,1978,2,7.67496,-6.07985
2,1978,3,15.9905,-3.70733
2,1978,4,53.9485,-0.31274
2,1978,5,107.946,2.63661
2,1978,6,141.137,4.79721
2,1978,7,316.484,6.40475
2,1978,8,177.185,7.67347
2,1978,9,226.436,3.92803
2,1978,10,55.4398,1.13941
2,1978,11,30.8648,-4.59734
2,1978,12,0.286228,-5.84101
2,1979,1,0.109082,-7.41399
2,1979,2,0.126696,-5.39089
2,1979,3,0.196049,-3.50675
2,1979,4,14.9825,1.72154
2,1979,5,77.4114,4.41221
2,1979,6,160.687,5.42914
2,1979,7,184.775,8.55175
2,1979,8,196.296,9.52848
2,1979,9,121.444,3.1949
2,1979,10,22.6537,-1.0858
2,1979,11,1.49335,-3.861
2,1979,12,0.46744,-6.23147
2,1980,1,3.22149,-7.38798
2,1980,2,12.6939,-6.06593
2,1980,3,28.6593,-2.21089
2,1980,4,60.5482,1.57526
2,1980,5,127.537,3.83999
2,1980,6,233.265,5.50745
2,1980,7,214.669,6.55473
2,1980,8,182.522,5.58891
2,1980,9,207.834,3.38522
2,1980,10,79.2639,-0.352971
2,1980,11,5.95409,-2.56035
2,1980,12,1.35938,-7.04091
2,1981,1,1.84443,-6.79955
2,1981,2,6.60577,-3.71388
2,1981,3,22.3178,-3.36966
2,1981,4,63.2381,0.0990732
2,1981,5,137.467,2.27765
2,1981,6,259.772,5.72574
2,1981,7,233.813,7.53601
2,1981,8,269.581,7.74263
2,1981,9,187.552,3.89077
2,1981,10,49.1998,0.595366
2,1981,11,7.01134,-4.60431
2,1981,12,7.66127,-7.43785
2,1982,1,5.09314,-6.33225
2,1982,2,13.4478,-6.32347
2,1982,3,21.0295,-2.0904
2,1982,4,75.5447,-1.84269
2,1982,5,102.186,2.90488
2,1982,6,168.878,4.44777
2,1982,7,199.966,6.97863
2,1982,8,160.331,7.16721
2,1982,9,161.337,4.50247
2,1982,10,80.6112,1.02506
2,1982,11,29.2188,-4.28212
2,1982,12,9.91262,-9.17294
2,1983,1,7.03817,-9.67258
2,1983,2,12.7871,-8.38867
2,1983,3,24.7719,-5.18319
2,1983,4,44.2306,-0.934244
2,1983,5,77.2193,4.37739
2,1983,6,199.072,5.75411
2,1983,7,232.987,7.6236
2,1983,8,164.931,6.52292
2,1983,9,133.349,5.393
2,1983,10,70.4219,2.5771
2,1983,11,15.947,-3.68825
2,1983,12,8.16938,-7.68344
2,1984,1,13.6391,-9.78988
2,1984,2,8.01963,-5.17712
2,1984,3,23.6608,-2.47539
2,1984,4,51.1416,1.28499
2,1984,5,155.237,2.51638
2,1984,6,182.092,7.03211
2,1984,7,253.064,7.45209
2,1984,8,184.019,6.33749
2,1984,9,151.841,4.43786
2,1984,10,60.463,1.23933
2,1984,11,13.7941,-3.09401
2,1984,12,3.97914,-6.53649
2,1985,1,7.18388,-7.8336
2,1985,2,10.4019,-6.28405
2,1985,3,52.3423,-4.35938
2,1985,4,65.0601,0.0411061
2,1985,5,130.064,4.56581
2,1985,6,141.151,5.43679
2,1985,7,184.695,6.92831
2,1985,8,214.029,7.98854
2,1985,9,170.905,4.62176
2,1985,10,44.5657,1.86527
2,1985,11,15.8357,-5.30833
2,1985,12,6.51641,-7.10318
2,1986,1,7.18406,-7.4352
2,1986,2,15.8386,-6.83019
2,1986,3,21.7441,-3.79853
2,1986,4,41.9504,-0.339797
2,1986,5,91.1387,4.23491
2,1986,6,188.457,6.66005
2,1986,7,172.798,7.32847
2,1986,8,169.282,6.40325
2,1986,9,144.087,3.27154
2,1986,10,45.6034,-0.191298
2,1986,11,11.3587,-3.90383
2,1986,12,6.95084,-5.41501
2,1987,1,5.13693,-6.25757
2,1987,2,4.75626,-3.59933
2,1987,3,27.1635,-1.07509
2,1987,4,46.3418,0.469602
2,1987,5,82.9234,3.97817
2,1987,6,218.114,7.55041
2,1987,7,184.851,7.13048
2,1987,8,142.38,6.31198
2,1987,9,141.633,4.0283
2,1987,10,46.6173,1.8878
2,1987,11,29.4984,-2.22409
2,1987,12,6.51131,-6.74586
2,1988,1,10.6144,-6.6886
2,1988,2,6.53365,-4.31006
2,1988,3,41.3285,-3.68783
2,1988,4,51.1395,-0.612907
2,1988,5,108.056,4.35982
2,1988,6,159.932,6.70318
2,1988,7,236.517,7.94601
2,1988,8,176.402,7.42952
2,1988,9,150.119,3.8952
2,1988,10,71.4661,2.16785
2,1988,11,14.4153,-3.30591
2,1988,12,2.46555,-5.74998
2,1989,1,14.4721,-9.19135
2,1989,2,8.63236,-6.3289
2,1989,3,25.1206,-3.03294
2,1989,4,95.6814,-1.33298
2,1989,5,120.416,2.4948
2,1989,6,190.407,6.50418
2,1989,7,167.913,7.94767
2,1989,8,210.207,7.25527
2,1989,9,142.308,5.8024
2,1989,10,78.2153,1.14823
2,1989,11,25.394,-4.16225
2,1989,12,3.65423,-7.96417
2,1990,1,6.54216,-6.4082
2,1990,2,20.5338,-4.96807
2,1990,3,22.4692,-3.09815
2,1990,4,77.4359,-0.471941
2,1990,5,122.824,2.27839
2,1990,6,165.519,5.72568
2,1990,7,204.592,7.55599
2,1990,8,269.44,7.19383
2,1990,9,202.449,4.35273
2,1990,10,71.2391,0.651454
2,1990,11,27.9511,-2.36518
2,1990,12,3.45154,-5.99813
2,1991,1,11.6191,-8.37559
2,1991,2,10.5416,-4.80915
2,1991,3,26.8842,-0.981627
2,1991,4,68.5964,0.538449
2,1991,5,75.3363,3.61727
2,1991,6,157.938,6.94556
2,1991,7,138.939,8.93123
2,1991,8,174.93,7.88592
2,1991,9,155.675,4.74236
2,1991,10,81.378,0.61489
2,1991,11,23.8816,-4.24451
2,1991,12,9.85874,-6.7185
2,1992,1,1.82171,-8.31865
2,1992,2,15.8303,-8.36766
2,1992,3,28.4415,-3.18125
2,1992,4,49.6987,1.04972
2,1992,5,111.617,3.03991
2,1992,6,229.289,6.24137
2,1992,7,196.657,7.03016
2,1992,8,167.16,7.13585
2,1992,9,155.612,5.72918
2,1992,10,63.3349,-0.0092863
2,1992,11,10.8435,-3.79374
2,1992,12,3.85912,-6.87773
2,1993,1,10.3987,-9.28204
2,1993,2,5.4532,-3.99551
2,1993,3,27.0627,-2.34329
2,1993,4,55.0492,0.731932
2,1993,5,110.903,3.96482
2,1993,6,154.891,5.95461
2,1993,7,232.616,7.81844
2,1993,8,202.358,7.28894
2,1993,9,152.905,4.48012
2,1993,10,106.694,0.142286
2,1993,11,13.2473,-1.61962
2,1993,12,7.51777,-6.03261
2,1994,1,7.35042,-5.9261
2,1994,2,6.90381,-4.84492
2,1994,3,38.3604,-3.65336
2,1994,4,63.1845,1.59777
2,1994,5,90.6522,4.1326
2,1994,6,228.948,6.31352
2,1994,7,114.378,7.89866
2,1994,8,127.64,8.87664
2,1994,9,190.05,5.88503
2,1994,10,75.1344,0.592819
2,1994,11,14.3578,-1.97928
2,1994,12,12.2046,-7.0467
2,1995,1,7.1252,-8.19576
2,1995,2,13.8562,-7.49218
2,1995,3,31.4747,-3.38327
2,1995,4,63.8626,-0.318877
2,1995,5,125.055,4.35401
2,1995,6,147.164,6.83941
2,1995,7,170.802,7.98647
2,1995,8,212.014,7.74217
2,1995,9,108.297,6.01686
2,1995,10,84.8892,1.8429
2,1995,11,22.6142,-2.74254
2,1995,12,10.9036,-7.02427
2,1996,1,7.10233,-8.09046
2,1996,2,14.9503,-6.04744
2,1996,3,15.7996,-1.57193
2,1996,4,49.5376,0.560035
2,1996,5,119.9,3.25116
2,1996,6,154.113,6.3456
2,1996,7,164.102,8.1591
2,1996,8,164.08,8.88566
2,1996,9,138.861,4.98743
2,1996,10,75.3593,1.52865
2,1996,11,18.9286,-2.96451
2,1996,12,2.46037,-6.60394
2,1997,1,6.69995,-7.36406
2,1997,2,19.7978,-7.10291
2,1997,3,38.4148,-2.08377
2,1997,4,69.0417,-0.555917
2,1997,5,127.623,3.54871
2,1997,6,148.9,5.34283
2,1997,7,137.385,8.03118
2,1997,8,135.184,8.63584
2,1997,9,83.7534,4.20509
2,1997,10,61.9038,0.516567
2,1997,11,14.7268,-2.37711
2,1997,12,6.74211,-6.01867
2,1998,1,4.13874,-5.79309
2,1998,2,19.9197,-4.81494
2,1998,3,27.8345,-1.55435
2,1998,4,39.9894,3.79214
2,1998,5,123.541,6.08453
2,1998,6,132.784,7.32036
2,1998,7,211.635,9.3951
2,1998,8,167.962,8.15549
2,1998,9,112.213,6.19953
2,1998,10,83.57,2.42473
2,1998,11,20.7538,-0.897885
2,1998,12,2.15053,-5.27956
2,1999,1,5.03598,-6.23272
2,1999,2,7.02286,-2.12244
2,1999,3,23.3376,-0.716832
2,1999,4,80.151,2.8522
2,1999,5,134.614,3.17639
2,1999,6,172,8.02748
2,1999,7,198.863,7.99478
2,1999,8,178.838,7.80339
2,1999,9,148.849,6.35464
2,1999,10,105.054,2.66241
2,1999,11,11.5502,-1.61279
2,1999,12,2.59847,-7.16584
2,2000,1,6.33562,-5.86658
2,2000,2,9.37013,-5.70397
2,2000,3,29.8222,-2.70892
2,2000,4,82.3786,-0.110055
2,2000,5,78.5674,4.62391
2,2000,6,153.081,6.76053
2,2000,7,131.232,8.64443
2,2000,8,207.903,7.37656
2,2000,9,138.924,4.81122
2,2000,10,57.9212,2.76295
2,2000,11,15.5569,-2.34657
2,2000,12,2.7646,-5.68466
2,2001,1,8.29389,-6.38697
2,2001,2,13.8378,-3.17847
2,2001,3,27.401,-2.6462
2,2001,4,103.519,0.879628
2,2001,5,105.809,2.80476
2,2001,6,125.069,5.90991
2,2001,7,175.351,9.59485
2,2001,8,203.569,7.77175
2,2001,9,193.82,6.81615
2,2001,10,62.8467,2.84192
2,2001,11,14.2452,-2.70246
2,2001,12,5.08196,-5.02438
2,2002,1,8.06006,-7.01293
2,2002,2,10.921,-3.11787
2,2002,3,30.2197,-2.06596
2,2002,4,47.8192,2.96759
2,2002,5,110.203,3.74807
2,2002,6,170.688,7.68657
2,2002,7,158.183,8.96098
2,2002,8,101.211,7.27979
2,2002,9,81.2033,5.87391
2,2002,10,73.4337,0.850341
2,2002,11,16.4125,-2.66549
2,2002,12,4.69837,-4.69228
2,2003,1,2.59791,-5.03357
2,2003,2,6.5191,-2.47309
2,2003,3,24.204,-1.46402
2,2003,4,67.5332,3.02399
2,2003,5,131.015,3.83263
2,2003,6,134.122,6.03635
2,2003,7,147.892,8.72012
2,2003,8,269.832,8.98118
2,2003,9,99.7991,6.00234
2,2003,10,55.6381,3.18783
2,2003,11,7.48262,-1.32203
2,2003,12,7.73224,-5.68505
2,2004,1,7.9589,-6.3728
2,2004,2,11.1822,-6.02187
2,2004,3,44.1239,-0.909795
2,2004,4,46.6345,1.80992
2,2004,5,125.574,3.94651
2,2004,6,183.856,5.73485
2,2004,7,148.489,7.48898
2,2004,8,167.801,9.20374
2,2004,9,152.724,5.67925
2,2004,10,70.9827,1.36463
2,2004,11,22.7916,-3.06085
2,2004,12,5.49511,-5.52602
2,2005,1,5.64783,-5.04084
2,2005,2,9.16541,-3.19652
2,2005,3,24.5181,-1.27701
2,2005,4,66.5272,0.953454
2,2005,5,143.776,4.10657
2,2005,6,139.214,6.8044
2,2005,7,193.368,9.24651
2,2005,8,213.577,8.6048
2,2005,9,123.186,7.14907
2,2005,10,84.9692,2.20125
2,2005,11,15.2684,-2.83892
2,2005,12,3.49254,-6.56326
2,2006,1,0.495018,-3.67872
2,2006,2,16.0009,-2.34082
2,2006,3,31.8886,-1.87167
2,2006,4,44.8192,1.17951
2,2006,5,105.029,4.0842
2,2006,6,130.624,7.11235
2,2006,7,176.794,10.5223
2,2006,8,124.329,10.0553
2,2006,9,130.096,6.53679
2,2006,10,68.7634,2.01318
2,2006,11,18.6996,-2.40247
2,2006,12,4.40691,-5.77887
2,2007,1,7.57881,-7.4686
2,2007,2,7.9515,-3.9606
2,2007,3,19.8692,-0.978103
2,2007,4,48.0548,0.801152
2,2007,5,109.169,5.12621
2,2007,6,133.163,6.60815
2,2007,7,190.309,7.99192
2,2007,8,177.101,9.29877
2,2007,9,83.8619,5.63394
2,2007,10,72.1818,3.13492
2,2007,11,8.97903,-2.11794
2,2007,12,7.93828,-5.60743
2,2008,1,3.26132,-5.11169
2,2008,2,10.4062,-8.02097
2,2008,3,47.6662,-2.57476
2,2008,4,68.0566,1.86845
2,2008,5,112.39,4.40619
2,2008,6,123.64,6.27829
2,2008,7,140.114,8.96746
2,2008,8,182.316,7.71574
2,2008,9,142.47,7.12627
2,2008,10,78.6384,2.28314
2,2008,11,11.2581,-3.42971
2,2008,12,3.28239,-5.7151
2,2009,1,5.87885,-6.25875
2,2009,2,10.5659,-2.17195
2,2009,3,22.9758,-1.93493
2,2009,4,93.5392,0.585293
2,2009,5,117.982,3.58234
2,2009,6,144.438,5.10945
2,2009,7,235.769,7.47029
2,2009,8,150.69,7.0385
2,2009,9,123.369,6.81653
2,2009,10,102.989,0.829621
2,2009,11,13.8977,-3.37728
2,2009,12,1.31728,-6.94476
2,2010,1,2.41974,-5.03625
2,2010,2,3.93429,-3.17321
2,2010,3,28.1438,-0.897334
2,2010,4,64.5193,0.238981
2,2010,5,140.756,4.15409
2,2010,6,186.85,5.09288
2,2010,7,211.458,8.39421
2,2010,8,261.803,7.50394
2,2010,9,149.738,5.29053
2,2010,10,48.725,0.831145
2,2010,11,21.465,-3.70348
2,2010,12,2.02725,-7.33954
2,2011,1,8.03002,-9.02829
2,2011,2,5.88213,-3.45677
2,2011,3,51.4258,-4.55706
2,2011,4,95.2095,-0.231614
2,2011,5,138.077,3.48827
2,2011,6,180.623,5.88456
2,2011,7,299.625,5.91717
2,2011,8,118.874,7.26013
2,2011,9,217.543,5.56809
2,2011,10,73.0014,0.516909
2,2011,11,23.532,-2.65991
2,2011,12,3.56079,-6.68773
2,2012,1,7.90329,-8.67738
2,2012,2,7.84726,-4.52141
2,2012,3,44.6458,-2.99907
2,2012,4,66.347,-0.785631
2,2012,5,141.211,3.63439
2,2012,6,178.405,4.71873
2,2012,7,213.1,7.27963
2,2012,8,180.912,7.61453
2,2012,9,141.455,3.94095
2,2012,10,86.9714,0.558638
2,2012,11,7.56083,-4.24631
2,2012,12,3.62858,-6.27942
3,1951,1,0.000985632,-5.51733
3,1951,2,6.75413,-3.53876
3,1951,3,3.96458,-2.06668
3,1951,4,22.0193,-0.283065
3,1951,5,51.4899,6.01571
3,1951,6,92.7675,9.17647
3,1951,7,198.062,9.94134
3,1951,8,142.404,10.8583
3,1951,9,138.178,6.90692
3,1951,10,51.7146,4.38172
3,1951,11,37.0643,-1.18255
3,1951,12,0,-3.0514
3,1952,1,0.325618,-2.91189
3,1952,2,0.0513165,1.03217
3,1952,3,0.159139,3.35043
3,1952,4,41.8826,6.74519
3,1952,5,116.422,8.26192
3,1952,6,176.576,10.0574
3,1952,7,71.4231,12.3921
3,1952,8,186.95,10.5413
3,1952,9,91.8145,8.78985
3,1952,10,64.2028,5.07131
3,1952,11,0,3.12579
3,1952,12,0.0111573,-2.40728
3,1953,1,2.49755,-2.71108
3,1953,2,1.10846,0.61291
3,1953,3,13.7569,3.79271
3,1953,4,78.2329,3.201
3,1953,5,89.3354,7.55124
3,1953,6,149.6,9.52767
3,1953,7,213.38,10.6754
3,1953,8,128.869,13.1636
3,1953,9,117.298,7.97794
3,1953,10,35.4857,5.33854
3,1953,11,0.210109,1.15397
3,1953,12,0.854388,-1.50192
3,1954,1,3.47676,-1.63024
3,1954,2,6.96067,1.43379
3,1954,3,9.49392,0.0489131
3,1954,4,63.1955,5.72252
3,1954,5,112.32,7.04921
3,1954,6,169.822,9.52456
3,1954,7,159.976,11.3065
3,1954,8,159.619,10.3124
3,1954,9,168.266,8.4205
3,1954,10,50.6723,4.00724
3,1954,11,0.812877,1.84697
3,1954,12,3.33353,-5.06144
3,1955,1,0.980695,-5.4005
3,1955,2,4.27759,-1.05789
3,1955,3,19.1331,2.64072
3,1955,4,27.4771,3.634
3,1955,5,52.651,6.43725
3,1955,6,109.579,8.62814
3,1955,7,164.958,11.3886
3,1955,8,112.598,11.7126
3,1955,9,151.961,9.9819
3,1955,10,52.3266,5.21651
3,1955,11,8.21805,-0.214638
3,1955,12,1.51971,-2.27253
3,1956,1,0.35213,-4.45105
3,1956,2,7.3323,-1.31744
3,1956,3,16.6638,2.86512
3,1956,4,33.8227,5.22438
3,1956,5,62.4089,6.58612
3,1956,6,222.479,10.1704
3,1956,7,180.577,10.1052
3,1956,8,140.385,9.41852
3,1956,9,142.86,7.51383
3,1956,10,64.2504,3.32252
3,1956,11,7.06147,-0.618741
3,1956,12,5.68454,-5.10494
3,1957,1,0.707713,-3.431
3,1957,2,1.32321,-5.99008
3,1957,3,12.8716,0.111213
3,1957,4,34.2349,3.9871
3,1957,5,126.463,5.3993
3,1957,6,142.398,7.67671
3,1957,7,131.487,11.2483
3,1957,8,104.944,10.5417
3,1957,9,95.304,7.42354
3,1957,10,28.5567,1.57546
3,1957,11,5.95859,-0.90576
3,1957,12,0.441282,-4.82706
3,1958,1,2.4574,-5.47653
3,1958,2,2.07641,-5.44171
3,1958,3,3.06266,1.79482
3,1958,4,45.4543,5.07166
3,1958,5,89.4586,6.22774
3,1958,6,179.933,9.48378
3,1958,7,85.0014,11.9838
3,1958,8,162.538,10.1725
3,1958,9,154.497,7.71453
3,1958,10,75.3342,2.98836
3,1958,11,4.44906,-1.07482
3,1958,12,2.00957,-4.6011
3,1959,1,4.25174,-5.93138
3,1959,2,11.6311,-5.32155
3,1959,3,10.8906,-0.323392
3,1959,4,30.7878,3.884
3,1959,5,81.9482,6.16557
3,1959,6,105.411,8.50878
3,1959,7,216.408,12.1273
3,1959,8,183.309,11.7665
3,1959,9,99.9832,5.88277
3,1959,10,61.3765,3.09692
3,1959,11,11.5902,-0.345812
3,1959,12,2.92262,-4.3234
3,1960,1,2.17476,-5.23085
3,1960,2,8.79076,-1.97196
3,1960,3,14.17,1.88863
3,1960,4,21.6532,2.86207
3,1960,5,109.193,6.10232
3,1960,6,152.863,8.47148
3,1960,7,179.788,10.4076
3,1960,8,251.026,10.0565
3,1960,9,146.618,7.92858
3,1960,10,55.4058,3.37065
3,1960,11,14.1657,-0.865588
3,1960,12,0.297012,-4.66554
3,1961,1,4.10639,-6.33671
3,1961,2,7.30238,-4.54062
3,1961,3,21.4786,-1.76
3,1961,4,66.98,2.75769
3,1961,5,88.4183,5.80554
3,1961,6,200.661,9.80359
3,1961,7,248.896,11.9034
3,1961,8,261.357,11.7356
3,1961,9,98.7333,7.76345
3,1961,10,57.4372,5.92075
3,1961,11,16.1944,-1.55148
3,1961,12,2.29542,-6.40633
3,1962,1,4.25863,-7.86858
3,1962,2,8.95099,-2.97391
3,1962,3,8.8573,-1.84554
3,1962,4,45.4883,3.60946
3,1962,5,102.134,5.28579
3,1962,6,97.646,8.11467
3,1962,7,272.901,11.5012
3,1962,8,187.467,9.29381
3,1962,9,125.465,7.41943
3,1962,10,64.5298,4.26254
