ID,Watershed,UZTWM,UZFWM,UZK,ZPERC,REXP,LZTWM,LZFSM,LZFPM,LZSK,LZPK,PFREE
1580,1580,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1581,1581,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1582,1582,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1583,1583,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1584,1584,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1585,1585,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1586,1586,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1587,1587,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1588,1588,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1589,1589,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1590,1590,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1591,1591,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1592,1592,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1593,1593,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1594,1594,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1595,1595,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1596,1596,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1597,1597,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1598,1598,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1599,1599,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1600,1600,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1601,1601,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1602,1602,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1603,1603,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1604,1604,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1605,1605,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1606,1606,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1607,1607,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1608,1608,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1609,1609,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1610,1610,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1611,1611,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1612,1612,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1613,1613,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1614,1614,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1615,1615,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1616,1616,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1617,1617,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1618,1618,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1619,1619,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1620,1620,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1621,1621,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1622,1622,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1623,1623,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1624,1624,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1625,1625,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1626,1626,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1627,1627,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1628,1628,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1629,1629,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1630,1630,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1631,1631,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1632,1632,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1633,1633,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1634,1634,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1635,1635,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1636,1636,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1637,1637,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1638,1638,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1639,1639,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1640,1640,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1641,1641,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1642,1642,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1643,1643,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1644,1644,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1645,1645,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1646,1646,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1647,1647,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1648,1648,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1649,1649,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1650,1650,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1651,1651,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1652,1652,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1653,1653,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1654,1654,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1655,1655,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1656,1656,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1657,1657,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1658,1658,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1659,1659,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1660,1660,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1661,1661,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1662,1662,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1663,1663,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1664,1664,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1665,1665,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1666,1666,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1667,1667,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1668,1668,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1669,1669,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1670,1670,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1671,1671,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1672,1672,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1673,1673,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1674,1674,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1675,1675,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1676,1676,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1677,1677,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1678,1678,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1679,1679,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1680,1680,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1681,1681,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1682,1682,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1683,1683,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1684,1684,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1685,1685,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1686,1686,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1687,1687,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1688,1688,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1689,1689,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1690,1690,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1691,1691,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1692,1692,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1693,1693,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1694,1694,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1695,1695,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1696,1696,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1697,1697,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1698,1698,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1699,1699,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1700,1700,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1701,1701,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1702,1702,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1703,1703,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1704,1704,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1705,1705,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1706,1706,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1707,1707,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1708,1708,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1709,1709,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1710,1710,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1711,1711,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1712,1712,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1713,1713,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1714,1714,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1715,1715,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1716,1716,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1717,1717,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1718,1718,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1719,1719,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1720,1720,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1721,1721,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1722,1722,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1723,1723,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1724,1724,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1725,1725,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1726,1726,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1727,1727,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1728,1728,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1729,1729,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1730,1730,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1731,1731,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1732,1732,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1733,1733,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1734,1734,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1735,1735,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1736,1736,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1737,1737,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1738,1738,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1739,1739,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1740,1740,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1741,1741,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1742,1742,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1743,1743,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1744,1744,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1745,1745,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1746,1746,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1747,1747,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1748,1748,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1749,1749,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1750,1750,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1751,1751,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1752,1752,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1753,1753,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1754,1754,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1755,1755,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1756,1756,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1757,1757,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1758,1758,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1759,1759,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1760,1760,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1761,1761,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1762,1762,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1763,1763,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1764,1764,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1765,1765,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1766,1766,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1767,1767,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1768,1768,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1769,1769,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1770,1770,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1771,1771,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1772,1772,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1773,1773,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1774,1774,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1775,1775,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1776,1776,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1777,1777,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1778,1778,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1779,1779,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1780,1780,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1781,1781,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1782,1782,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1783,1783,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1784,1784,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1785,1785,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1786,1786,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1787,1787,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1788,1788,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1789,1789,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1790,1790,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1791,1791,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1792,1792,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1793,1793,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1794,1794,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1795,1795,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1796,1796,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1797,1797,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1798,1798,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1799,1799,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1800,1800,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1801,1801,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1802,1802,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1803,1803,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1804,1804,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1805,1805,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1806,1806,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1807,1807,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1808,1808,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1809,1809,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1810,1810,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1811,1811,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1812,1812,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1813,1813,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1814,1814,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1815,1815,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1816,1816,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1817,1817,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1818,1818,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1819,1819,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1820,1820,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1821,1821,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1822,1822,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1823,1823,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1824,1824,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1825,1825,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1826,1826,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1827,1827,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1828,1828,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1829,1829,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1830,1830,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1831,1831,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1832,1832,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1833,1833,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1834,1834,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1835,1835,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1836,1836,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1837,1837,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
1838,1838,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1839,1839,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1840,1840,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1841,1841,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1842,1842,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1843,1843,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1844,1844,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1845,1845,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1846,1846,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1847,1847,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1848,1848,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1849,1849,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1850,1850,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1851,1851,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1852,1852,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1853,1853,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
1854,1854,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1855,1855,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1856,1856,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1857,1857,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1858,1858,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1859,1859,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1860,1860,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
1861,1861,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
